time,target,master_offset,freq,path_delay
1736661720,0.5002098083496094,-337505,-372489,1389212
1736661721,0.5000975131988525,-36454,-172689,1425581
1736661726,0.5000717639923096,-256078,-169984,1245599
1736661729,0.5000417232513428,-273730,-130422,1112281
1736661730,0.5002040863037109,-494429,-433240,1328159
1736661731,0.5000483989715576,28543,-58597,1328159
1736661739,0.5000090599060059,-84641,-23150,1009314
1736661742,0.5000777244567871,-240427,-177997,1087315
1736661744,0.500044584274292,-88778,-94807,1133776
1736661748,0.5000684261322021,-193759,-153081,1178522
1736661749,0.5000138282775879,6440,-11010,1139173
1736661753,0.5003602504730225,-1332092,-917390,1058518
1736661754,0.50008225440979,-97931,-82857,1045117
1736661756,0.5004444122314453,-1306570,-1063499,1178522
1736661757,0.500220775604248,-223907,-372807,1178522
1736661762,0.5000460147857666,-162646,-104084,900510
1736661765,0.5005214214324951,-1404087,-1151127,1089573
1736661766,0.500126838684082,10065,-158201,900510
1736661768,0.5000894069671631,-129370,-206908,983796
1736661772,0.5001740455627441,-383258,-385282,1311966
1736661777,0.5003464221954346,-1183149,-876269,1400387
1736661778,0.500274658203125,-463169,-511234,1424878
1736661779,0.5000567436218262,118217,-68799,1424878
1736661780,0.5000178813934326,123127,-28423,1425542
1736661783,0.5000138282775879,-89,-28884,1528123
1736661792,0.5000467300415039,-220836,-104608,861282
1736661794,0.5001544952392578,-493032,-367301,943141
1736661795,0.5000834465026855,-120451,-142629,943141
1736661796,0.5000174045562744,38282,-20031,943141
1736661800,0.5001077651977539,-276335,-244123,1058897
1736661804,0.5003421306610107,-1340018,-905080,1401550
1736661805,0.5002970695495605,-590840,-557907,1403566
1736661806,0.5000832080841064,21830,-122489,1189008
1736661811,0.5000391006469727,-181296,-89040,931054
1736661812,0.5000419616699219,-117685,-79818,931054
1736661814,0.500011682510376,-46799,-27734,963325
1736661816,0.5000061988830566,-13465,-9832,875027
1736661823,0.5005137920379639,-1756649,-1252915,773385
1736661827,0.500246524810791,-809712,-613277,828556
1736661829,0.5002830028533936,-688799,-647130,1086880
1736661830,0.5001380443572998,-69310,-234281,1086880
1736661834,0.5000832080841064,-163073,-191973,1096207
1736661837,0.5000131130218506,-274,-27699,1075879
1736661842,0.5000338554382324,-153206,-82486,882227
1736661843,0.5000126361846924,-39624,-14866,882227
1736661847,0.5006945133209229,-2443933,-1752992,1000151
1736661848,0.5004220008850098,-705751,-747990,1000151
1736661851,0.5002479553222656,-460946,-567244,1052771
1736661852,0.5000724792480469,146033,-98549,1052771
1736661855,0.5006000995635986,-1554198,-1415164,1078584
1736661856,0.5002994537353516,-178232,-505457,1078584
1736661864,0.5004158020019531,-1305029,-1005280,1117611
1736661865,0.5002055168151855,-255136,-346896,1117611
1736661867,0.5001366138458252,-194129,-300982,1493126
1736661868,0.5001246929168701,-75146,-240238,1493126
1736661872,0.5002331733703613,-550433,-510853,1620314
1736661874,0.5000698566436768,-187136,-186858,1620314
1736661876,0.5010645389556885,-3878883,-2745607,1987650
1736661877,0.5008940696716309,-1656785,-1687174,1987650
1736661878,0.5002937316894531,56141,-471284,1987650
1736661880,0.5004572868347168,-1208901,-1147888,2423664
1736661884,0.5007796287536621,-3086599,-2053113,1453048
